episode,outcome,reward,loss,epsilon,buffer,moves
7600,L,9.02,0.228,0.01,50000,35
7601,L,10.79,0.219,0.01,50000,44
7602,W,13.17,0.253,0.01,50000,46
7603,L,4.73,0.254,0.01,50000,26
7604,W,14.51,0.15,0.01,50000,50
7605,L,9.92,0.287,0.01,50000,45
7606,L,6.89,0.203,0.01,50000,44
7607,D,14.44,0.164,0.01,50000,81
7608,L,9.18,0.304,0.01,50000,42
7609,L,8.03,0.21,0.01,50000,28
7610,L,7.16,0.328,0.01,50000,31
7611,L,7.13,0.276,0.01,50000,33
7612,L,10.69,0.286,0.01,50000,46
7613,D,16.12,0.238,0.01,50000,81
7614,L,10.99,0.204,0.01,50000,54
7615,W,13.85,0.292,0.01,50000,46
7616,L,12.18,0.133,0.01,50000,62
7617,L,11.56,0.331,0.01,50000,50
7618,L,13.9,0.471,0.01,50000,59
7619,W,12.21,0.312,0.01,50000,38
7620,L,11.97,0.205,0.01,50000,58
7621,D,15.99,0.22,0.01,50000,81
7622,L,13.34,0.203,0.01,50000,46
7623,W,17.45,0.254,0.01,50000,70
7624,L,15.9,0.201,0.01,50000,81
7625,L,13.22,0.177,0.01,50000,70
7626,L,11.04,0.156,0.01,50000,45
7627,L,10.73,0.158,0.01,50000,56
7628,D,20.27,0.218,0.01,50000,81
7629,L,14.14,0.225,0.01,50000,61
7630,D,15.64,0.21,0.01,50000,81
7631,L,12.35,0.345,0.01,50000,64
7632,W,13.88,0.218,0.01,50000,44
7633,L,3.49,0.199,0.01,50000,36
7634,W,9.0,0.334,0.01,50000,37
7635,W,7.87,0.276,0.01,50000,28
7636,L,17.31,0.139,0.01,50000,73
7637,L,3.73,0.295,0.01,50000,21
7638,D,15.62,0.165,0.01,50000,81
7639,L,3.12,0.363,0.01,50000,38
7640,W,11.12,0.233,0.01,50000,39
7641,D,17.81,0.242,0.01,50000,81
7642,W,4.17,0.28,0.01,50000,18
7643,L,6.67,0.225,0.01,50000,39
7644,L,2.6,0.25,0.01,50000,18
7645,W,7.4,0.166,0.01,50000,34
7646,L,9.82,0.265,0.01,50000,46
7647,L,3.11,0.166,0.01,50000,24
7648,L,13.87,0.232,0.01,50000,55
7649,W,13.62,0.203,0.01,50000,47
7650,W,19.66,0.315,0.01,50000,80
7651,L,13.59,0.137,0.01,50000,78
7652,L,15.29,0.236,0.01,50000,65
7653,W,9.58,0.438,0.01,50000,41
7654,L,12.55,0.329,0.01,50000,39
7655,W,5.18,0.272,0.01,50000,23
7656,L,12.12,0.169,0.01,50000,53
7657,W,11.75,0.219,0.01,50000,49
7658,W,5.76,0.284,0.01,50000,19
7659,L,8.15,0.266,0.01,50000,49
7660,L,7.54,0.263,0.01,50000,48
7661,W,8.92,0.266,0.01,50000,34
7662,L,10.65,0.274,0.01,50000,39
7663,L,13.57,0.297,0.01,50000,51
7664,L,11.25,0.261,0.01,50000,41
7665,L,13.61,0.253,0.01,50000,51
7666,W,14.99,0.279,0.01,50000,63
7667,D,13.73,0.202,0.01,50000,81
7668,D,16.41,0.225,0.01,50000,81
7669,W,13.03,0.224,0.01,50000,37
7670,W,13.17,0.323,0.01,50000,53
7671,L,2.21,0.282,0.01,50000,18
7672,W,13.67,0.224,0.01,50000,62
7673,D,15.03,0.164,0.01,50000,81
7674,L,11.76,0.207,0.01,50000,58
7675,L,10.39,0.137,0.01,50000,40
7676,L,2.44,0.253,0.01,50000,21
7677,L,12.47,0.264,0.01,50000,37
7678,D,12.82,0.297,0.01,50000,81
7679,L,4.82,0.199,0.01,50000,30
7680,W,7.11,0.192,0.01,50000,25
7681,D,16.19,0.305,0.01,50000,81
7682,L,7.78,0.293,0.01,50000,35
7683,L,13.1,0.192,0.01,50000,71
7684,W,13.17,0.312,0.01,50000,77
7685,L,0.94,0.207,0.01,50000,16
7686,L,2.47,0.202,0.01,50000,22
7687,W,9.09,0.266,0.01,50000,26
7688,W,15.8,0.199,0.01,50000,69
7689,L,0.87,0.283,0.01,50000,13
7690,W,14.07,0.208,0.01,50000,69
7691,L,0.29,0.187,0.01,50000,16
7692,L,8.66,0.347,0.01,50000,49
7693,L,0.26,0.338,0.01,50000,18
7694,L,13.92,0.291,0.01,50000,60
7695,L,12.89,0.288,0.01,50000,45
7696,W,16.09,0.29,0.01,50000,60
7697,L,11.98,0.306,0.01,50000,50
7698,W,11.05,0.241,0.01,50000,45
7699,W,9.3,0.222,0.01,50000,33
7700,W,13.89,0.312,0.01,50000,61
7701,L,4.64,0.329,0.01,50000,24
7702,D,14.46,0.215,0.01,50000,81
7703,W,15.51,0.18,0.01,50000,60
7704,W,11.11,0.265,0.01,50000,53
7705,D,16.33,0.266,0.01,50000,81
7706,L,12.57,0.394,0.01,50000,45
7707,L,12.34,0.367,0.01,50000,39
7708,L,5.64,0.204,0.01,50000,25
7709,W,17.72,0.227,0.01,50000,51
7710,D,14.06,0.415,0.01,50000,81
7711,W,14.15,0.306,0.01,50000,43
7712,L,9.63,0.343,0.01,50000,36
7713,L,6.78,0.333,0.01,50000,36
7714,L,18.65,0.231,0.01,50000,76
7715,W,13.59,0.331,0.01,50000,45
7716,W,6.48,0.149,0.01,50000,27
7717,D,14.17,0.123,0.01,50000,81
7718,D,13.21,0.277,0.01,50000,81
7719,W,7.39,0.152,0.01,50000,39
7720,D,13.37,0.198,0.01,50000,81
7721,W,15.16,0.29,0.01,50000,55
7722,L,16.03,0.201,0.01,50000,79
7723,W,17.66,0.161,0.01,50000,73
7724,L,3.16,0.164,0.01,50000,19
7725,L,8.35,0.21,0.01,50000,40
7726,L,6.04,0.292,0.01,50000,23
7727,L,11.63,0.141,0.01,50000,49
7728,D,15.27,0.247,0.01,50000,81
7729,L,5.17,0.209,0.01,50000,30
7730,D,18.87,0.139,0.01,50000,81
7731,L,2.42,0.191,0.01,50000,17
7732,L,9.78,0.194,0.01,50000,39
7733,L,10.15,0.235,0.01,50000,56
7734,W,16.55,0.234,0.01,50000,65
7735,D,17.14,0.243,0.01,50000,81
7736,L,12.12,0.151,0.01,50000,70
7737,W,18.67,0.2,0.01,50000,79
7738,L,12.74,0.138,0.01,50000,41
7739,W,15.52,0.149,0.01,50000,58
7740,L,10.67,0.234,0.01,50000,45
7741,W,15.29,0.217,0.01,50000,47
7742,D,15.37,0.3,0.01,50000,81
7743,L,11.33,0.187,0.01,50000,61
7744,W,11.33,0.179,0.01,50000,41
7745,L,12.4,0.248,0.01,50000,80
7746,W,8.43,0.232,0.01,50000,27
7747,W,14.65,0.32,0.01,50000,54
7748,L,11.74,0.259,0.01,50000,51
7749,L,1.51,0.238,0.01,50000,15
7750,W,11.19,0.23,0.01,50000,39
7751,L,4.42,0.288,0.01,50000,25
7752,L,12.95,0.222,0.01,50000,49
7753,W,13.07,0.147,0.01,50000,50
7754,W,17.11,0.231,0.01,50000,76
7755,L,10.18,0.269,0.01,50000,46
7756,W,5.02,0.358,0.01,50000,20
7757,L,8.66,0.184,0.01,50000,44
7758,L,8.19,0.226,0.01,50000,29
7759,W,15.5,0.246,0.01,50000,49
7760,L,6.87,0.425,0.01,50000,41
7761,W,5.24,0.221,0.01,50000,23
7762,L,12.77,0.314,0.01,50000,70
7763,W,10.75,0.206,0.01,50000,47
7764,D,10.7,0.19,0.01,50000,81
7765,L,15.37,0.356,0.01,50000,65
7766,L,4.33,0.167,0.01,50000,33
7767,W,10.29,0.254,0.01,50000,39
7768,W,2.56,0.176,0.01,50000,21
7769,W,14.72,0.218,0.01,50000,61
7770,L,14.99,0.251,0.01,50000,72
7771,L,9.04,0.237,0.01,50000,42
7772,W,13.94,0.193,0.01,50000,77
7773,W,10.82,0.147,0.01,50000,38
7774,L,4.16,0.178,0.01,50000,19
7775,D,17.71,0.176,0.01,50000,81
7776,W,13.52,0.258,0.01,50000,57
7777,L,14.67,0.279,0.01,50000,69
7778,L,8.45,0.29,0.01,50000,44
7779,L,10.0,0.326,0.01,50000,54
7780,W,16.95,0.238,0.01,50000,67
7781,L,14.31,0.232,0.01,50000,51
7782,L,2.25,0.189,0.01,50000,17
7783,L,10.17,0.29,0.01,50000,49
7784,W,4.45,0.165,0.01,50000,17
7785,W,9.56,0.181,0.01,50000,34
7786,L,5.38,0.154,0.01,50000,31
7787,W,14.54,0.123,0.01,50000,67
7788,W,14.54,0.21,0.01,50000,69
7789,L,14.37,0.138,0.01,50000,57
7790,L,14.38,0.238,0.01,50000,56
7791,W,11.45,0.108,0.01,50000,42
7792,D,17.33,0.245,0.01,50000,81
7793,W,12.75,0.168,0.01,50000,40
7794,L,7.55,0.262,0.01,50000,34
7795,W,4.95,0.295,0.01,50000,23
7796,W,13.42,0.18,0.01,50000,47
7797,D,16.2,0.183,0.01,50000,81
7798,W,13.53,0.246,0.01,50000,77
7799,L,12.43,0.22,0.01,50000,47
7800,W,17.39,0.287,0.01,50000,61
7801,D,17.36,0.269,0.01,50000,81
7802,W,9.54,0.169,0.01,50000,32
7803,L,12.91,0.225,0.01,50000,81
7804,L,8.39,0.306,0.01,50000,67
7805,W,9.1,0.188,0.01,50000,35
7806,D,20.07,0.167,0.01,50000,81
7807,L,8.51,0.312,0.01,50000,39
7808,W,13.03,0.162,0.01,50000,43
7809,L,1.46,0.146,0.01,50000,20
7810,W,11.04,0.321,0.01,50000,55
7811,D,15.18,0.187,0.01,50000,81
7812,W,17.92,0.295,0.01,50000,78
7813,W,11.77,0.087,0.01,50000,50
7814,L,6.98,0.216,0.01,50000,33
7815,D,14.26,0.222,0.01,50000,81
7816,W,6.85,0.362,0.01,50000,25
7817,D,17.73,0.23,0.01,50000,81
7818,W,15.2,0.268,0.01,50000,41
7819,D,16.62,0.099,0.01,50000,81
7820,L,3.51,0.182,0.01,50000,26
7821,L,11.94,0.234,0.01,50000,56
7822,W,12.93,0.204,0.01,50000,43
7823,L,10.13,0.238,0.01,50000,39
7824,L,10.53,0.195,0.01,50000,50
7825,L,13.09,0.116,0.01,50000,43
7826,W,19.1,0.196,0.01,50000,65
7827,L,4.86,0.159,0.01,50000,32
7828,L,14.28,0.187,0.01,50000,48
7829,W,19.19,0.241,0.01,50000,74
7830,L,17.09,0.166,0.01,50000,80
7831,L,10.98,0.128,0.01,50000,44
7832,D,21.39,0.272,0.01,50000,81
7833,L,13.39,0.184,0.01,50000,53
7834,W,5.72,0.247,0.01,50000,25
7835,W,16.75,0.259,0.01,50000,60
7836,L,8.32,0.295,0.01,50000,38
7837,L,9.57,0.171,0.01,50000,41
7838,W,16.44,0.141,0.01,50000,59
7839,D,13.9,0.189,0.01,50000,81
7840,L,9.63,0.253,0.01,50000,43
7841,D,18.93,0.087,0.01,50000,81
7842,W,7.7,0.299,0.01,50000,23
7843,W,16.52,0.191,0.01,50000,54
7844,L,6.15,0.231,0.01,50000,29
7845,L,5.72,0.244,0.01,50000,23
7846,W,9.12,0.104,0.01,50000,24
7847,W,16.15,0.238,0.01,50000,56
7848,L,3.13,0.28,0.01,50000,24
7849,L,11.01,0.294,0.01,50000,60
7850,L,1.16,0.189,0.01,50000,16
7851,L,13.68,0.175,0.01,50000,55
7852,W,3.18,0.146,0.01,50000,21
7853,L,12.33,0.136,0.01,50000,52
7854,D,13.65,0.156,0.01,50000,81
7855,L,8.24,0.17,0.01,50000,34
7856,L,10.43,0.157,0.01,50000,77
7857,L,5.34,0.177,0.01,50000,30
7858,L,8.42,0.124,0.01,50000,43
7859,L,10.84,0.131,0.01,50000,50
7860,L,6.35,0.156,0.01,50000,34
7861,W,8.58,0.163,0.01,50000,30
7862,L,3.32,0.192,0.01,50000,19
7863,W,3.14,0.242,0.01,50000,13
7864,L,7.53,0.219,0.01,50000,40
7865,W,17.81,0.135,0.01,50000,59
7866,W,6.43,0.207,0.01,50000,29
7867,L,3.47,0.314,0.01,50000,26
7868,W,8.37,0.324,0.01,50000,26
7869,L,10.07,0.267,0.01,50000,39
7870,L,7.98,0.171,0.01,50000,40
7871,W,6.24,0.227,0.01,50000,31
7872,L,6.42,0.185,0.01,50000,25
7873,W,16.22,0.291,0.01,50000,73
7874,L,3.72,0.333,0.01,50000,22
7875,L,13.76,0.156,0.01,50000,58
7876,D,17.86,0.122,0.01,50000,81
7877,W,18.81,0.226,0.01,50000,73
7878,W,13.86,0.133,0.01,50000,57
7879,L,6.96,0.141,0.01,50000,29
7880,W,8.96,0.171,0.01,50000,28
7881,W,2.76,0.292,0.01,50000,15
7882,W,3.77,0.239,0.01,50000,15
7883,W,12.93,0.241,0.01,50000,55
7884,L,6.8,0.276,0.01,50000,29
7885,L,9.65,0.244,0.01,50000,72
7886,W,15.34,0.146,0.01,50000,60
7887,L,7.23,0.188,0.01,50000,31
7888,L,2.6,0.221,0.01,50000,22
7889,W,10.81,0.259,0.01,50000,67
7890,L,7.19,0.261,0.01,50000,44
7891,L,13.57,0.353,0.01,50000,61
7892,L,4.69,0.139,0.01,50000,30
7893,L,12.01,0.311,0.01,50000,54
7894,L,13.18,0.234,0.01,50000,59
7895,L,8.58,0.217,0.01,50000,44
7896,W,17.5,0.195,0.01,50000,48
7897,L,2.47,0.22,0.01,50000,21
7898,L,17.89,0.278,0.01,50000,80
7899,W,16.14,0.216,0.01,50000,76
7900,L,1.97,0.316,0.01,50000,16
7901,L,5.68,0.146,0.01,50000,24
7902,D,17.2,0.214,0.01,50000,81
7903,L,10.6,0.21,0.01,50000,41
7904,W,15.61,0.267,0.01,50000,67
7905,W,3.04,0.202,0.01,50000,23
7906,W,10.01,0.299,0.01,50000,36
7907,D,19.76,0.475,0.01,50000,81
7908,L,14.12,0.189,0.01,50000,59
7909,L,6.0,0.264,0.01,50000,28
7910,L,7.66,0.165,0.01,50000,40
7911,L,11.03,0.176,0.01,50000,71
7912,D,14.39,0.209,0.01,50000,81
7913,L,9.24,0.317,0.01,50000,36
7914,D,15.02,0.265,0.01,50000,81
7915,L,10.53,0.29,0.01,50000,57
7916,L,10.05,0.234,0.01,50000,44
7917,W,17.42,0.187,0.01,50000,71
7918,L,9.17,0.31,0.01,50000,37
7919,D,17.73,0.169,0.01,50000,81
7920,D,17.08,0.261,0.01,50000,81
7921,L,13.95,0.272,0.01,50000,79
7922,W,4.27,0.214,0.01,50000,17
7923,W,4.89,0.179,0.01,50000,17
7924,L,1.78,0.167,0.01,50000,15
7925,D,17.16,0.179,0.01,50000,81
7926,W,17.67,0.217,0.01,50000,70
7927,L,7.24,0.281,0.01,50000,37
7928,L,14.78,0.254,0.01,50000,81
7929,L,11.21,0.229,0.01,50000,43
7930,D,19.81,0.253,0.01,50000,81
7931,L,6.41,0.154,0.01,50000,36
7932,W,8.55,0.319,0.01,50000,33
7933,L,14.76,0.189,0.01,50000,53
7934,W,11.52,0.188,0.01,50000,30
7935,W,8.17,0.204,0.01,50000,29
7936,L,15.59,0.15,0.01,50000,59
7937,W,8.47,0.179,0.01,50000,22
7938,L,4.74,0.154,0.01,50000,29
7939,L,9.01,0.198,0.01,50000,40
7940,L,12.46,0.193,0.01,50000,53
7941,W,11.32,0.178,0.01,50000,39
7942,D,14.5,0.096,0.01,50000,81
7943,L,10.49,0.228,0.01,50000,42
7944,W,16.39,0.195,0.01,50000,73
7945,W,13.3,0.215,0.01,50000,45
7946,L,13.76,0.162,0.01,50000,47
7947,L,14.36,0.258,0.01,50000,49
7948,W,14.63,0.291,0.01,50000,49
7949,W,21.85,0.332,0.01,50000,74
7950,W,15.81,0.183,0.01,50000,64
7951,W,8.42,0.256,0.01,50000,39
7952,L,6.63,0.237,0.01,50000,40
7953,D,17.57,0.219,0.01,50000,81
7954,D,16.19,0.174,0.01,50000,81
7955,D,18.68,0.155,0.01,50000,81
7956,L,14.92,0.307,0.01,50000,75
7957,W,6.74,0.286,0.01,50000,34
7958,W,12.19,0.233,0.01,50000,43
7959,L,7.06,0.17,0.01,50000,34
7960,L,4.47,0.11,0.01,50000,30
7961,W,6.79,0.246,0.01,50000,27
7962,W,5.43,0.248,0.01,50000,21
7963,W,5.86,0.149,0.01,50000,29
7964,D,14.45,0.242,0.01,50000,81
7965,L,13.72,0.138,0.01,50000,59
7966,L,12.65,0.135,0.01,50000,57
7967,L,13.85,0.156,0.01,50000,57
7968,L,4.77,0.285,0.01,50000,29
7969,W,18.96,0.246,0.01,50000,50
7970,D,13.75,0.166,0.01,50000,81
7971,W,17.54,0.15,0.01,50000,74
7972,L,12.9,0.15,0.01,50000,76
7973,D,16.39,0.248,0.01,50000,81
7974,D,15.84,0.191,0.01,50000,81
7975,W,15.08,0.208,0.01,50000,81
7976,L,13.14,0.216,0.01,50000,73
7977,L,11.63,0.123,0.01,50000,52
7978,L,8.9,0.348,0.01,50000,37
7979,W,6.41,0.257,0.01,50000,21
7980,L,3.03,0.203,0.01,50000,19
7981,W,14.15,0.317,0.01,50000,57
7982,L,7.07,0.186,0.01,50000,36
7983,L,12.02,0.157,0.01,50000,49
7984,W,15.54,0.188,0.01,50000,57
7985,L,1.7,0.175,0.01,50000,21
7986,D,13.69,0.155,0.01,50000,81
7987,W,13.15,0.231,0.01,50000,54
7988,W,9.48,0.224,0.01,50000,28
7989,L,13.24,0.254,0.01,50000,55
7990,W,13.4,0.17,0.01,50000,58
7991,L,10.54,0.268,0.01,50000,49
7992,L,14.0,0.223,0.01,50000,81
7993,D,15.97,0.207,0.01,50000,81
7994,W,18.21,0.173,0.01,50000,72
7995,D,17.46,0.403,0.01,50000,81
7996,W,4.9,0.1,0.01,50000,22
7997,W,19.05,0.178,0.01,50000,62
7998,L,5.09,0.178,0.01,50000,28
7999,W,11.84,0.14,0.01,50000,47
8000,L,5.15,0.242,0.01,50000,29
8001,L,4.06,0.321,0.01,50000,21
8002,L,14.43,0.319,0.01,50000,68
8003,D,19.14,0.399,0.01,50000,81
8004,D,13.05,0.318,0.01,50000,81
8005,D,16.6,0.183,0.01,50000,81
8006,W,5.02,0.179,0.01,50000,26
8007,L,10.69,0.301,0.01,50000,39
8008,L,5.56,0.217,0.01,50000,26
8009,L,8.1,0.251,0.01,50000,40
8010,W,11.02,0.273,0.01,50000,47
8011,L,8.51,0.168,0.01,50000,42
8012,L,15.15,0.251,0.01,50000,57
8013,W,4.48,0.188,0.01,50000,14
8014,W,16.54,0.288,0.01,50000,76
8015,L,7.53,0.288,0.01,50000,33
8016,W,7.56,0.332,0.01,50000,40
8017,L,7.5,0.243,0.01,50000,32
8018,L,9.76,0.266,0.01,50000,39
8019,L,12.13,0.196,0.01,50000,51
8020,L,2.09,0.354,0.01,50000,19
8021,W,6.79,0.254,0.01,50000,31
8022,L,12.7,0.31,0.01,50000,58
8023,W,14.95,0.151,0.01,50000,56
8024,L,16.41,0.266,0.01,50000,69
8025,W,3.86,0.242,0.01,50000,23
8026,L,2.79,0.156,0.01,50000,23
8027,W,15.23,0.249,0.01,50000,72
8028,L,5.59,0.251,0.01,50000,28
8029,D,13.8,0.235,0.01,50000,81
8030,W,17.86,0.149,0.01,50000,44
8031,D,17.93,0.271,0.01,50000,81
8032,D,15.07,0.258,0.01,50000,81
8033,L,10.54,0.25,0.01,50000,51
8034,W,15.32,0.354,0.01,50000,44
8035,L,11.25,0.155,0.01,50000,47
8036,W,10.54,0.121,0.01,50000,47
8037,W,1.43,0.2,0.01,50000,13
8038,L,9.63,0.285,0.01,50000,39
8039,L,4.04,0.301,0.01,50000,28
8040,L,-0.35,0.199,0.01,50000,14
8041,L,6.76,0.248,0.01,50000,36
8042,W,6.14,0.247,0.01,50000,25
8043,L,13.18,0.29,0.01,50000,56
8044,W,17.26,0.198,0.01,50000,47
8045,W,10.43,0.347,0.01,50000,36
8046,L,6.97,0.339,0.01,50000,42
8047,W,20.76,0.233,0.01,50000,81
8048,W,16.64,0.141,0.01,50000,66
8049,L,8.02,0.345,0.01,50000,38
8050,L,13.33,0.236,0.01,50000,47
8051,L,8.93,0.312,0.01,50000,41
8052,W,18.69,0.185,0.01,50000,76
8053,W,11.47,0.227,0.01,50000,41
8054,L,5.96,0.339,0.01,50000,26
8055,L,9.12,0.273,0.01,50000,52
8056,L,7.34,0.284,0.01,50000,37
8057,L,12.78,0.261,0.01,50000,77
8058,L,15.36,0.285,0.01,50000,65
8059,L,2.18,0.368,0.01,50000,17
8060,W,19.83,0.308,0.01,50000,79
8061,W,10.04,0.289,0.01,50000,34
8062,W,12.76,0.124,0.01,50000,42
8063,W,6.55,0.282,0.01,50000,34
8064,W,14.1,0.237,0.01,50000,59
8065,W,10.23,0.156,0.01,50000,35
8066,L,8.56,0.229,0.01,50000,37
8067,W,7.47,0.17,0.01,50000,31
8068,D,15.31,0.147,0.01,50000,81
8069,D,15.34,0.203,0.01,50000,81
8070,L,2.52,0.31,0.01,50000,20
8071,D,15.28,0.213,0.01,50000,81
8072,L,5.58,0.386,0.01,50000,27
8073,W,8.87,0.318,0.01,50000,27
8074,W,10.4,0.13,0.01,50000,32
8075,D,16.54,0.115,0.01,50000,81
8076,D,13.61,0.142,0.01,50000,81
8077,L,9.65,0.205,0.01,50000,73
8078,D,14.68,0.258,0.01,50000,81
8079,W,9.06,0.235,0.01,50000,44
8080,L,5.64,0.348,0.01,50000,37
8081,W,6.39,0.261,0.01,50000,29
8082,W,14.67,0.188,0.01,50000,58
8083,W,9.83,0.299,0.01,50000,28
8084,L,4.76,0.168,0.01,50000,35
8085,W,8.06,0.23,0.01,50000,29
8086,L,9.14,0.199,0.01,50000,47
8087,W,14.46,0.308,0.01,50000,69
8088,L,5.86,0.197,0.01,50000,26
8089,D,11.05,0.246,0.01,50000,81
8090,L,6.6,0.249,0.01,50000,30
8091,W,9.31,0.28,0.01,50000,33
8092,W,19.62,0.192,0.01,50000,52
8093,L,11.3,0.184,0.01,50000,64
8094,W,11.11,0.31,0.01,50000,45
8095,L,9.68,0.221,0.01,50000,67
8096,L,7.79,0.189,0.01,50000,38
8097,W,9.56,0.174,0.01,50000,38
8098,W,17.33,0.281,0.01,50000,48
8099,D,14.6,0.306,0.01,50000,81
8100,L,14.84,0.251,0.01,50000,78
8101,W,10.85,0.29,0.01,50000,37
8102,W,9.24,0.247,0.01,50000,37
8103,W,16.02,0.233,0.01,50000,46
8104,L,11.87,0.317,0.01,50000,49
8105,W,12.88,0.131,0.01,50000,50
8106,W,13.4,0.159,0.01,50000,50
8107,L,13.03,0.239,0.01,50000,60
8108,L,12.93,0.207,0.01,50000,53
8109,D,16.65,0.25,0.01,50000,81
8110,L,16.52,0.273,0.01,50000,66
8111,W,6.96,0.208,0.01,50000,27
8112,W,9.7,0.262,0.01,50000,48
8113,W,17.74,0.158,0.01,50000,50
8114,W,8.57,0.33,0.01,50000,30
8115,W,10.31,0.179,0.01,50000,35
8116,L,11.67,0.296,0.01,50000,50
8117,W,6.77,0.222,0.01,50000,45
8118,W,10.24,0.319,0.01,50000,37
8119,L,7.48,0.2,0.01,50000,41
8120,L,13.13,0.229,0.01,50000,70
8121,L,4.3,0.254,0.01,50000,26
8122,L,10.56,0.301,0.01,50000,57
8123,W,15.93,0.328,0.01,50000,41
8124,L,6.17,0.18,0.01,50000,28
8125,W,16.62,0.219,0.01,50000,59
8126,L,5.32,0.316,0.01,50000,29
8127,L,10.43,0.266,0.01,50000,37
8128,W,8.56,0.112,0.01,50000,33
8129,L,5.76,0.216,0.01,50000,27
8130,W,11.89,0.18,0.01,50000,40
8131,W,8.58,0.187,0.01,50000,29
8132,L,10.55,0.326,0.01,50000,60
8133,L,8.58,0.271,0.01,50000,48
8134,W,11.99,0.288,0.01,50000,48
8135,L,1.45,0.23,0.01,50000,19
8136,L,7.49,0.266,0.01,50000,36
8137,D,14.68,0.3,0.01,50000,81
8138,W,11.01,0.257,0.01,50000,42
8139,W,14.13,0.184,0.01,50000,44
8140,D,13.56,0.197,0.01,50000,81
8141,D,15.39,0.219,0.01,50000,81
8142,W,15.27,0.2,0.01,50000,54
8143,L,6.53,0.213,0.01,50000,37
8144,L,6.87,0.138,0.01,50000,42
8145,W,10.66,0.178,0.01,50000,31
8146,W,13.2,0.244,0.01,50000,43
8147,W,14.88,0.276,0.01,50000,57
8148,L,7.45,0.288,0.01,50000,35
8149,W,16.15,0.191,0.01,50000,46
8150,L,10.69,0.236,0.01,50000,39
8151,L,9.64,0.215,0.01,50000,42
8152,L,1.88,0.112,0.01,50000,17
8153,D,18.31,0.283,0.01,50000,81
8154,L,9.07,0.21,0.01,50000,58
8155,L,12.38,0.327,0.01,50000,72
8156,W,7.26,0.237,0.01,50000,33
8157,W,10.79,0.153,0.01,50000,45
8158,L,6.97,0.274,0.01,50000,43
8159,D,16.26,0.217,0.01,50000,81
8160,W,20.72,0.251,0.01,50000,69
8161,W,12.42,0.236,0.01,50000,34
8162,W,14.97,0.228,0.01,50000,57
8163,L,1.51,0.189,0.01,50000,18
8164,W,15.13,0.191,0.01,50000,43
8165,W,7.89,0.286,0.01,50000,32
8166,L,15.14,0.302,0.01,50000,70
8167,L,11.69,0.214,0.01,50000,63
8168,W,18.22,0.243,0.01,50000,77
8169,W,16.44,0.27,0.01,50000,47
8170,W,16.82,0.233,0.01,50000,61
8171,L,7.35,0.336,0.01,50000,33
8172,L,8.77,0.117,0.01,50000,37
8173,W,18.4,0.142,0.01,50000,66
8174,W,7.89,0.199,0.01,50000,36
8175,L,14.43,0.221,0.01,50000,73
8176,W,17.62,0.271,0.01,50000,61
8177,W,13.49,0.232,0.01,50000,56
8178,W,13.7,0.138,0.01,50000,52
8179,W,9.37,0.168,0.01,50000,35
8180,D,17.12,0.179,0.01,50000,81
8181,W,13.82,0.209,0.01,50000,73
8182,L,13.68,0.214,0.01,50000,77
8183,W,7.03,0.164,0.01,50000,36
8184,L,4.89,0.306,0.01,50000,31
8185,D,17.78,0.326,0.01,50000,81
8186,W,8.15,0.177,0.01,50000,28
8187,W,15.72,0.226,0.01,50000,66
8188,L,10.67,0.234,0.01,50000,46
8189,W,11.84,0.276,0.01,50000,46
8190,L,11.51,0.186,0.01,50000,54
8191,W,17.3,0.292,0.01,50000,53
8192,L,7.46,0.279,0.01,50000,46
8193,W,12.59,0.248,0.01,50000,54
8194,L,12.0,0.239,0.01,50000,67
8195,W,4.53,0.191,0.01,50000,28
8196,W,4.42,0.215,0.01,50000,21
8197,W,12.83,0.272,0.01,50000,75
8198,W,12.54,0.206,0.01,50000,34
8199,L,2.82,0.205,0.01,50000,20
8200,L,9.31,0.184,0.01,50000,74
8201,W,8.79,0.266,0.01,50000,33
8202,L,2.14,0.196,0.01,50000,29
8203,L,10.44,0.328,0.01,50000,41
8204,L,0.72,0.335,0.01,50000,26
8205,W,9.92,0.28,0.01,50000,39
8206,L,5.89,0.275,0.01,50000,36
8207,W,6.59,0.14,0.01,50000,37
8208,L,10.56,0.254,0.01,50000,59
8209,L,8.39,0.254,0.01,50000,59
8210,W,14.14,0.209,0.01,50000,53
8211,L,11.15,0.133,0.01,50000,61
8212,W,13.63,0.182,0.01,50000,58
8213,L,3.01,0.233,0.01,50000,31
8214,L,9.48,0.302,0.01,50000,47
8215,L,13.27,0.289,0.01,50000,51
8216,D,15.65,0.175,0.01,50000,81
8217,L,4.91,0.12,0.01,50000,22
8218,W,15.29,0.249,0.01,50000,58
8219,W,17.39,0.188,0.01,50000,66
8220,W,10.94,0.18,0.01,50000,48
8221,W,16.49,0.238,0.01,50000,71
8222,W,14.81,0.188,0.01,50000,58
8223,W,18.15,0.188,0.01,50000,69
8224,D,16.46,0.272,0.01,50000,81
8225,L,8.51,0.153,0.01,50000,36
8226,W,16.86,0.158,0.01,50000,64
8227,L,12.05,0.195,0.01,50000,48
8228,W,14.91,0.128,0.01,50000,48
8229,L,12.06,0.228,0.01,50000,54
8230,L,11.28,0.181,0.01,50000,71
8231,D,17.38,0.171,0.01,50000,81
8232,L,5.04,0.265,0.01,50000,31
8233,D,14.04,0.266,0.01,50000,81
8234,W,16.6,0.2,0.01,50000,72
